,x,y
0,0.20621098389579529,0.45849534624908944
1,-0.21802163809962963,0.6285123632252745
2,0.6965677993730915,0.2985674992108673
3,-0.4692022574868963,-0.7107472478230066
4,-0.12017798139914224,-0.22272182087230938
5,-1.2001810943568327,-0.05518541815487801
6,1.5905213907745663,1.1929965101351905
7,-0.48286680134030474,-0.8765401254522763
8,1.092078142438574,-0.9948822555025177
9,-0.1769298116849944,-0.5675569945226261
10,-0.5185489745281402,0.9229172229026124
11,-0.3515904903967154,0.4435749256193129
12,0.1159427357102674,0.5935195499651311
13,0.6076128657837314,-0.3404185355719765
14,-0.13788104819978056,-0.18174166050786233
15,1.5427068572680032,-0.6351468279095281
16,0.2361597081069001,0.3166153659643729
17,0.7516593149997596,-0.8619187462621383
18,0.02080503459104539,-0.495021799874253
19,0.24847459450255677,1.3449929833564935
20,-2.867445523050369,-0.698240653210799
21,-1.7126962053289627,0.1074231764986531
22,1.4497837191160678,-2.717337962430434
23,0.03949040122551811,-0.5503308532413055
24,-0.12643741409477133,0.2432727246622374
25,-0.8729269720257495,-0.5547411004841429
26,-0.708241503393432,-1.943212185663445
27,-1.0862632612168102,0.4105985217703719
28,0.6809772468984399,0.6077201543514223
29,-0.24227254527868577,-0.3872307066666536
30,0.435951131406013,-0.6353601368242979
31,-2.714246398665963,0.013439835604032306
32,0.26725624780207097,1.0552166150578839
33,-0.005930864731003267,-0.5097245911627026
34,0.4874582822689083,0.1547640205188476
35,-0.7699808112554514,1.0032510696156558
36,0.40705901673619715,-1.9374469647589176
37,0.19085314648543517,-0.7449215774222432
38,0.2128088817624153,-0.7233400725510613
39,-0.4576272982175077,1.9424680337338593
40,-0.8535916246971671,0.16391066041954613
41,0.21149027626342803,0.2447743365865615
42,-1.1793653786645895,0.04269188320204046
43,0.6157719601374866,0.6871264060410752
44,0.220504852010882,-0.12215931075851306
45,0.3804643230965766,0.9125269194610625
46,0.5407202034511551,-1.9721065121223145
47,-0.7774703458892057,-0.4117557253773272
48,-0.4317321256843143,0.7284026512550345
49,0.3174056743678203,-0.7697406699163799
50,-0.5594006908478297,-0.9952888398230602
51,-0.39432905076476277,-0.47736742485063083
52,-0.5512463789381845,0.9924378206975941
53,1.1221545712107632,1.5460474503349952
54,-0.5275001792892647,-1.7568470754392782
55,0.6272996063088705,0.15400388781432245
56,-1.3959654512549633,1.1965166959741977
57,-0.36918655282707713,-0.3235419368950552
58,-0.3233424427753377,0.11784356842825552
59,-1.813082664666131,-2.4680355804640697
60,1.0504682576151383,2.3454435692435607
61,1.5778682600583696,-0.971621745636666
62,1.536423812855855,0.9161564220097187
63,-0.2797408321195318,-1.1070067252246565
64,1.021044881778428,-0.7444238790290896
65,-1.177791450519521,0.6919815170571735
66,0.12044797822878649,-0.4522428347305595
67,1.739861929773864,-0.48012997392070367
68,0.20657570077835632,-0.4325762158653536
69,-1.8729959182663518,-0.9171555083622013
70,1.2092203784365116,0.5809960618764046
71,-0.5482335773715427,1.026580336342248
72,0.009755230646285834,0.46907785884626424
73,-0.37833937438967813,-1.511441334881645
74,0.10922977681454048,-0.008534839118282001
75,0.7088649040553398,-0.781218979097999
76,0.5074566627207246,2.048313462032086
77,-0.421751139916821,0.021430390842151353
78,-0.3111124960234788,-1.250772879412681
79,-0.14587748495568956,-2.029842393626267
80,-1.093167651444265,-0.8674308477505722
81,0.5339900481983845,1.3735211984479005
82,-2.883591414328592,1.3265747494299647
83,-1.777941919980655,-0.6218003539876789
84,0.11590693740974521,-0.9901192412397146
85,-1.230780613278818,-1.4111066561389498
86,-1.949885473830321,-0.9010930888407037
87,0.5908555417852606,0.09489297251818164
88,0.0631238978972159,0.8199006650234751
89,-1.3354312586695305,-0.8322549447619421
90,0.8927779975949465,-0.342869104345384
91,1.44426958922001,0.1476087436617197
92,1.017998179529352,-1.0617702728479013
93,-1.2416624214076073,-1.65608249598087
94,0.23891497893169822,-0.6835148781479248
95,0.6834686570316527,-2.18424196725577
96,0.39068215184873456,-0.9443714862967105
97,0.24309707536146719,-0.8511507836671934
98,0.7260222284314224,1.1324958566046779
99,-0.04152046223461554,-0.03403934247328817
100,-0.6115322667198106,-1.8032390754445333
101,-0.21220344825615056,-0.8107498992479241
102,1.8696246671000978,1.807824911251475
103,-1.3464104296002162,0.3440251194116011
104,-0.4342036025685451,-0.06813409369159434
105,0.39225594115556506,-0.9687133511160766
106,-1.2857054873177534,-0.5320603685011911
107,-0.6433298220492852,-1.338712908991415
108,-0.7651182330570964,-1.180626861070623
109,-0.37492456583496914,1.0921063897650285
110,2.552247235197413,0.3998010482506357
111,-0.337702598657477,-0.6660782144083798
112,1.0524792290059866,-0.2983143527112149
113,-0.7705419602776992,0.6055164155798636
114,-0.304300388667771,-0.6216005209606169
115,-0.33488765524376335,0.03425156047704201
116,0.5486570692527432,-1.028561731755635
117,0.6469229509681189,1.3466838878029224
118,0.08827800327652974,-0.07328944242932468
119,-0.6711357501793764,1.112578804937539
120,0.9174223609491159,-0.2810506053228431
121,-0.7026912616639476,-0.9814631108389592
122,-1.0597474092669255,-0.6444981055788579
123,-0.3819495206296228,-1.4933928870555335
124,1.3435408956759396,0.3064828172215337
125,-0.1763932653510731,-1.697392989134652
126,0.7285717662002247,0.7610150088515352
127,-1.2010375502471973,0.11860781008749592
128,1.4036112647210381,-0.33465954950668214
129,-1.9978314730237285,0.8137065967641073
130,-1.3075932517167295,-0.5462055643308287
131,-0.5666467341825441,-0.08312916236136839
132,0.5916959291856368,-0.5783015519133438
133,-0.9637040514009051,-0.7467271675866973
134,-0.7212563333544698,-1.0242272309066025
135,0.5611266302552574,1.495886799445419
136,0.7164527266522147,1.109412439012677
137,-0.3376645762795863,-0.6965247965859089
138,-0.4196807504881543,1.410971916346096
139,0.46573544324491445,-0.6446575862695891
140,0.693448822683608,-0.5835910938580248
141,-1.6664349580380737,0.7761397856127986
142,-0.043066211181904374,-1.0805243245985496
143,1.1051218035171422,1.3718279430424232
144,0.1645736287024498,1.8129451235355094
145,0.3685795809635666,0.2836573979127544
146,-0.047024597710222826,-1.6341106114100405
147,-1.2429227262797773,1.1564986156389878
148,-2.01399793850489,2.4045577145348918
149,0.03143073348215507,-1.061581299269134
150,1.5301674053392105,-0.8754693472096035
151,1.8524016870531435,2.345490746302974
152,-0.6269536159428509,0.41182673353329446
153,0.08412262546948199,-1.342558704292743
154,-0.6026366016785832,-0.06906579120505839
155,1.1372805434707511,-2.086713034787647
156,-1.0388339302017473,0.9640332288349893
157,-1.0818176136527529,0.18842028044835735
158,-1.4163674293479847,1.2910665363738039
159,0.31959060647551085,-0.08033299891055916
160,1.3393703155536762,0.12995715416082299
161,0.3074373547297933,-1.1429181604001895
162,0.5081332377290583,0.27703242252718063
163,1.7960590520626578,-0.8739491407418679
164,-1.4256265345050538,0.4301184876570665
165,1.166311407829185,0.5494418083640359
166,1.374826230197332,-0.4150539287893056
167,-0.7798723190084845,0.3878243740266196
168,1.0889351553681872,1.9956335571912347
169,0.004935117226069487,-0.3582099007670243
170,0.0245298534458695,0.8416992661405056
171,0.03280502993131203,-1.5229891226445662
