,x,y
0,0.5849691450778037,-1.0393724436657676
1,-1.2655277666976024,-1.3728608675390737
2,-1.884489734028245,-0.012186840924634474
3,0.36668361602480803,-2.091620870361393
4,0.007439862616710523,-0.739557318839966
5,-0.6728285340979197,2.3416599127785656
6,-0.31908019086858497,-0.07616825392531386
7,-0.21888236953724965,-1.520654399502536
8,-0.8340950987849831,0.26695463418342363
9,-0.2624045314244281,1.7264192813510397
10,2.6176721190089927,0.3456647263332246
11,0.25652369063557867,-0.2858330729506052
12,0.32862557902652584,-1.3767882914466112
13,-1.1291405337013365,0.41082571888076796
14,-0.5502202629948556,-0.5590299154457609
15,1.0734712554315897,1.2190705552255459
16,-0.08958958776995643,0.4614814074901472
17,0.6527306989062979,-0.3163132315481528
18,-0.24253203535788784,-0.31374061662187636
19,0.03587140831798891,-1.4181934234863038
20,-0.39503348634207236,0.22363801947138642
21,-0.500231277798535,0.3562718654924851
22,-1.3333143721496035,1.5836363363919777
23,0.204050605323064,0.18226986082286564
24,0.031056421986188302,0.9260401224734287
25,-0.002332276797540045,0.27373555317041787
26,-1.8164341803631359,-0.16934064359894563
27,-0.8705674785565074,0.4007356950766932
28,-1.1103894256243314,-0.4919345706603909
29,0.6742568206997647,0.4573232706464978
30,1.2516673939094205,-0.06882097116080244
31,0.20545561686201236,-1.677891068524488
32,1.3546735978290811,0.79730773764589
33,-1.471735638450065,2.1384683420130153
34,-0.6119866350493062,-0.052569661666086884
35,1.4892934291886446,0.07816106150562513
36,-0.8450350552348748,0.020276744716817886
37,-0.8210839328297782,-0.4144959439696425
38,-0.17410917116643287,-0.27050961964569165
39,0.5695137467116739,-0.95464706383312
40,-0.9825483925662851,0.13155615628984052
41,-0.08547440785919076,0.4419399418732405
42,-1.2166274178794767,-1.498147163949536
43,-0.3833039628775409,-0.6920402847596755
44,-2.5973688073768337,1.3419474451715154
45,0.8503368031342439,1.0279748446445167
46,0.1683711960174399,-0.6403615574066498
